Subnum,Sequence,Age,Sex,education,Location,Income,question,reward,group,Headline_Veracity,Headline_id,Sharelikelihood,Credibility,Difficulty,Familiarity,Importance,Morality
88,2,20,2,4,1,2,Fake_Item13_Reward_Bversion,6,Acc,Fake,13,3,3,3,1,3,2
88,2,20,2,4,1,2,Fake_Item14_Reward_Bversion,3,Acc,Fake,14,2,3.5,3,2,3,3
88,2,20,2,4,1,2,Fake_Item15_Reward_Bversion,6,Acc,Fake,15,1,1,1,1,3,3
88,2,20,2,4,1,2,Fake_Item16_Reward_Bversion,6,Acc,Fake,16,3,2,3,2,4,3
88,2,20,2,4,1,2,Fake_Item17_Reward_Bversion,3,Acc,Fake,17,3,3.5,3,2,3,4
88,2,20,2,4,1,2,Fake_Item18_Reward_Bversion,5,Acc,Fake,18,2,2,1,1,3,2
89,2,21,1,4,4,6,Real_Item1_Reward_Bversion,3,Acc,Real,1,2,3.5,3,3,4,3
89,2,21,1,4,4,6,Real_Item2_Reward_Bversion,3,Acc,Real,2,3,3,2,1,2,2
89,2,21,1,4,4,6,Real_Item3_Reward_Bversion,2,Acc,Real,3,1,4.5,1,1,1,3
89,2,21,1,4,4,6,Real_Item4_Reward_Bversion,4,Acc,Real,4,1,3.5,3,3,2,3
89,2,21,1,4,4,6,Real_Item5_Reward_Bversion,4,Acc,Real,5,2,3.5,2,3,3,2
89,2,21,1,4,4,6,Real_Item6_Reward_Bversion,3,Acc,Real,6,3,3,3,3,4,3
89,2,21,1,4,4,6,Real_Item7_Reward_Bversion,2,Acc,Real,7,1,3.5,1,2,3,1
89,2,21,1,4,4,6,Real_Item8_Reward_Bversion,3,Acc,Real,8,3,3,3,3,3,2
89,2,21,1,4,4,6,Real_Item9_Reward_Bversion,3,Acc,Real,9,4,2,1,2,1,2
89,2,21,1,4,4,6,Fake_Item10_Reward_Bversion,3,Acc,Fake,10,2,1.5,2,3,4,2
89,2,21,1,4,4,6,Fake_Item11_Reward_Bversion,3,Acc,Fake,11,2,1.5,3,2,3,2
89,2,21,1,4,4,6,Fake_Item12_Reward_Bversion,3,Acc,Fake,12,4,4.5,4,2,1,2
89,2,21,1,4,4,6,Fake_Item13_Reward_Bversion,2,Acc,Fake,13,3,2,3,3,2,2
89,2,21,1,4,4,6,Fake_Item14_Reward_Bversion,4,Acc,Fake,14,4,3.5,3,3,4,2
89,2,21,1,4,4,6,Fake_Item15_Reward_Bversion,4,Acc,Fake,15,1,1.5,3,1,1,3
89,2,21,1,4,4,6,Fake_Item16_Reward_Bversion,2,Acc,Fake,16,3,3,3,4,4,2
89,2,21,1,4,4,6,Fake_Item17_Reward_Bversion,1,Acc,Fake,17,3,1,1,3,2,1
89,2,21,1,4,4,6,Fake_Item18_Reward_Bversion,1,Acc,Fake,18,1,1,1,4,3,6
90,2,18,2,4,2,3,Real_Item1_Reward_Bversion,4,Acc,Real,1,2,5.5,5,4,4,6
90,2,18,2,4,2,3,Real_Item2_Reward_Bversion,6,Acc,Real,2,4,4,3,2,1,4
90,2,18,2,4,2,3,Real_Item3_Reward_Bversion,5,Acc,Real,3,2,4.5,4,5,3,3
90,2,18,2,4,2,3,Real_Item4_Reward_Bversion,3,Acc,Real,4,4,6,3,2,2,5
90,2,18,2,4,2,3,Real_Item5_Reward_Bversion,1,Acc,Real,5,4,6,1,5,4,6
90,2,18,2,4,2,3,Real_Item6_Reward_Bversion,3,Acc,Real,6,2,3.5,5,3,1,6
90,2,18,2,4,2,3,Real_Item7_Reward_Bversion,2,Acc,Real,7,5,6,3,4,3,6
90,2,18,2,4,2,3,Real_Item8_Reward_Bversion,3,Acc,Real,8,4,3.5,3,2,2,4
90,2,18,2,4,2,3,Real_Item9_Reward_Bversion,3,Acc,Real,9,3,1,3,2,2,3
90,2,18,2,4,2,3,Fake_Item10_Reward_Bversion,2,Acc,Fake,10,6,4,2,4,2,6
90,2,18,2,4,2,3,Fake_Item11_Reward_Bversion,3,Acc,Fake,11,2,1.5,5,2,3,5
90,2,18,2,4,2,3,Fake_Item12_Reward_Bversion,1,Acc,Fake,12,5,5.5,2,3,2,4
90,2,18,2,4,2,3,Fake_Item13_Reward_Bversion,3,Acc,Fake,13,5,3,3,3,2,2
90,2,18,2,4,2,3,Fake_Item14_Reward_Bversion,2,Acc,Fake,14,5,3,3,1,2,5
90,2,18,2,4,2,3,Fake_Item15_Reward_Bversion,6,Acc,Fake,15,1,2,3,1,4,5
90,2,18,2,4,2,3,Fake_Item16_Reward_Bversion,6,Acc,Fake,16,2,2.5,3,3,4,5
90,2,18,2,4,2,3,Fake_Item17_Reward_Bversion,2,Acc,Fake,17,3,1,1,3,1,4
90,2,18,2,4,2,3,Fake_Item18_Reward_Bversion,1,Acc,Fake,18,4,4,5,4,4,6
91,1,21,2,4,1,6,Real_Item1_Reward_Aversion,5,Acc,Real,1,1,4.5,4,2,1,5
91,1,21,2,4,1,6,Real_Item2_Reward_Aversion,5,Acc,Real,2,1,4,4,1,1,4
91,1,21,2,4,1,6,Real_Item3_Reward_Aversion,3,Acc,Real,3,5,4.5,4,2,3,3
91,1,21,2,4,1,6,Real_Item4_Reward_Aversion,5,Acc,Real,4,4,4,4,2,1,4
91,1,21,2,4,1,6,Real_Item5_Reward_Aversion,4,Acc,Real,5,4,4,4,2,1,6
91,1,21,2,4,1,6,Real_Item6_Reward_Aversion,4,Acc,Real,6,4,4,4,2,1,6
91,1,21,2,4,1,6,Real_Item7_Reward_Aversion,4,Acc,Real,7,4,4,4,3,1,1
91,1,21,2,4,1,6,Real_Item8_Reward_Aversion,3,Acc,Real,8,3,3.5,5,1,3,1
91,1,21,2,4,1,6,Real_Item9_Reward_Aversion,3,Acc,Real,9,4,4,3,6,5,3
91,1,21,2,4,1,6,Fake_Item10_Reward_Aversion,2,Acc,Fake,10,3,4.5,3,6,1,2
91,1,21,2,4,1,6,Fake_Item11_Reward_Aversion,3,Acc,Fake,11,4,4,5,1,1,4
91,1,21,2,4,1,6,Fake_Item12_Reward_Aversion,3,Acc,Fake,12,2,3.5,4,1,1,6
91,1,21,2,4,1,6,Fake_Item13_Reward_Aversion,6,Acc,Fake,13,1,2.5,4,3,1,4
91,1,21,2,4,1,6,Fake_Item14_Reward_Aversion,6,Acc,Fake,14,2,3,3,2,4,6
91,1,21,2,4,1,6,Fake_Item15_Reward_Aversion,6,Acc,Fake,15,2,2,4,2,5,4
91,1,21,2,4,1,6,Fake_Item16_Reward_Aversion,6,Acc,Fake,16,1,2.5,4,3,2,5
91,1,21,2,4,1,6,Fake_Item17_Reward_Aversion,4,Acc,Fake,17,2,4,4,2,1,3
91,1,21,2,4,1,6,Fake_Item18_Reward_Aversion,6,Acc,Fake,18,1,2,2,1,1,5
92,2,23,2,4,2,6,Real_Item1_Reward_Bversion,6,Acc,Real,1,4,3,2,5,5,4
92,2,23,2,4,2,6,Real_Item2_Reward_Bversion,3,Acc,Real,2,3,4.5,2,3,4,3
92,2,23,2,4,2,6,Real_Item3_Reward_Bversion,1,Acc,Real,3,6,5.5,2,5,6,1
92,2,23,2,4,2,6,Real_Item4_Reward_Bversion,4,Acc,Real,4,5,3.5,1,4,2,2
92,2,23,2,4,2,6,Real_Item5_Reward_Bversion,2,Acc,Real,5,6,5.5,2,6,5,6
92,2,23,2,4,2,6,Real_Item6_Reward_Bversion,3,Acc,Real,6,5,4,3,3,4,5
92,2,23,2,4,2,6,Real_Item7_Reward_Bversion,6,Acc,Real,7,1,3.5,2,2,1,2
92,2,23,2,4,2,6,Real_Item8_Reward_Bversion,5,Acc,Real,8,1,2.5,2,3,2,1
92,2,23,2,4,2,6,Real_Item9_Reward_Bversion,2,Acc,Real,9,2,6,2,5,1,3
92,2,23,2,4,2,6,Fake_Item10_Reward_Bversion,1,Acc,Fake,10,6,5.5,1,6,6,6
92,2,23,2,4,2,6,Fake_Item11_Reward_Bversion,4,Acc,Fake,11,2,2.5,3,2,4,4
92,2,23,2,4,2,6,Fake_Item12_Reward_Bversion,6,Acc,Fake,12,1,1.5,2,3,5,2
92,2,23,2,4,2,6,Fake_Item13_Reward_Bversion,4,Acc,Fake,13,1,1.5,1,4,1,1
92,2,23,2,4,2,6,Fake_Item14_Reward_Bversion,5,Acc,Fake,14,2,2,4,2,4,3
92,2,23,2,4,2,6,Fake_Item15_Reward_Bversion,6,Acc,Fake,15,1,2.5,3,3,5,4
92,2,23,2,4,2,6,Fake_Item16_Reward_Bversion,6,Acc,Fake,16,1,1,3,2,5,4
92,2,23,2,4,2,6,Fake_Item17_Reward_Bversion,2,Acc,Fake,17,5,4,2,5,3,4
92,2,23,2,4,2,6,Fake_Item18_Reward_Bversion,5,Acc,Fake,18,1,2,2,3,4,3
93,2,28,2,4,3,3,Real_Item1_Reward_Bversion,6,Acc,Real,1,3,3.5,4,4,6,4
93,2,28,2,4,3,3,Real_Item2_Reward_Bversion,5,Acc,Real,2,1,2.5,2,4,3,3
93,2,28,2,4,3,3,Real_Item3_Reward_Bversion,5,Acc,Real,3,2,4,4,5,6,5
93,2,28,2,4,3,3,Real_Item4_Reward_Bversion,4,Acc,Real,4,3,1.5,2,4,5,2
93,2,28,2,4,3,3,Real_Item5_Reward_Bversion,6,Acc,Real,5,6,5,2,5,5,6
93,2,28,2,4,3,3,Real_Item6_Reward_Bversion,6,Acc,Real,6,6,5,5,5,6,6
93,2,28,2,4,3,3,Real_Item7_Reward_Bversion,4,Acc,Real,7,2,4,3,5,4,4
93,2,28,2,4,3,3,Real_Item8_Reward_Bversion,4,Acc,Real,8,1,3.5,3,4,5,2
93,2,28,2,4,3,3,Real_Item9_Reward_Bversion,5,Acc,Real,9,3,1.5,3,4,5,3
93,2,28,2,4,3,3,Fake_Item10_Reward_Bversion,6,Acc,Fake,10,6,5,5,4,6,6
93,2,28,2,4,3,3,Fake_Item11_Reward_Bversion,4,Acc,Fake,11,4,3.5,3,5,5,3
93,2,28,2,4,3,3,Fake_Item12_Reward_Bversion,6,Acc,Fake,12,2,4,2,3,5,4
93,2,28,2,4,3,3,Fake_Item13_Reward_Bversion,5,Acc,Fake,13,1,2,4,3,5,4
93,2,28,2,4,3,3,Fake_Item14_Reward_Bversion,5,Acc,Fake,14,2,2.5,4,5,6,5
93,2,28,2,4,3,3,Fake_Item15_Reward_Bversion,6,Acc,Fake,15,3,3.5,3,4,5,3
93,2,28,2,4,3,3,Fake_Item16_Reward_Bversion,2,Acc,Fake,16,1,2,4,4,5,5
93,2,28,2,4,3,3,Fake_Item17_Reward_Bversion,6,Acc,Fake,17,4,3.5,4,4,5,3
93,2,28,2,4,3,3,Fake_Item18_Reward_Bversion,6,Acc,Fake,18,2,3.5,3,6,5,5
94,1,24,1,4,3,2,Real_Item1_Reward_Aversion,4,Acc,Real,1,4,5,3,4,4,5
94,1,24,1,4,3,2,Real_Item2_Reward_Aversion,3,Acc,Real,2,3,4.5,3,5,3,3
94,1,24,1,4,3,2,Real_Item3_Reward_Aversion,3,Acc,Real,3,5,4,5,4,5,4
94,1,24,1,4,3,2,Real_Item4_Reward_Aversion,4,Acc,Real,4,5,4,4,5,3,4
94,1,24,1,4,3,2,Real_Item5_Reward_Aversion,4,Acc,Real,5,4,5,4,5,4,4
94,1,24,1,4,3,2,Real_Item6_Reward_Aversion,4,Acc,Real,6,4,4,5,3,5,5
94,1,24,1,4,3,2,Real_Item7_Reward_Aversion,5,Acc,Real,7,4,4.5,5,5,4,5
94,1,24,1,4,3,2,Real_Item8_Reward_Aversion,4,Acc,Real,8,4,5,5,5,4,3
94,1,24,1,4,3,2,Real_Item9_Reward_Aversion,3,Acc,Real,9,4,4.5,5,5,5,4
94,1,24,1,4,3,2,Fake_Item10_Reward_Aversion,3,Acc,Fake,10,3,4.5,5,5,4,5
94,1,24,1,4,3,2,Fake_Item11_Reward_Aversion,3,Acc,Fake,11,4,3.5,5,4,5,5
94,1,24,1,4,3,2,Fake_Item12_Reward_Aversion,4,Acc,Fake,12,4,5,5,5,4,3
94,1,24,1,4,3,2,Fake_Item13_Reward_Aversion,4,Acc,Fake,13,4,5,4,4,3,3
94,1,24,1,4,3,2,Fake_Item14_Reward_Aversion,4,Acc,Fake,14,4,4,5,3,5,5
94,1,24,1,4,3,2,Fake_Item15_Reward_Aversion,4,Acc,Fake,15,4,5,4,5,4,4
94,1,24,1,4,3,2,Fake_Item16_Reward_Aversion,3,Acc,Fake,16,5,4,3,3,5,2
94,1,24,1,4,3,2,Fake_Item17_Reward_Aversion,5,Acc,Fake,17,4,4.5,5,3,5,3
94,1,24,1,4,3,2,Fake_Item18_Reward_Aversion,4,Acc,Fake,18,4,4.5,5,6,5,5
95,2,19,2,4,5,3,Real_Item1_Reward_Bversion,4,Acc,Real,1,5,5,3,5,4,5
95,2,19,2,4,5,3,Real_Item2_Reward_Bversion,4,Acc,Real,2,6,6,2,5,4,5
95,2,19,2,4,5,3,Real_Item3_Reward_Bversion,4,Acc,Real,3,6,6,2,5,6,5
95,2,19,2,4,5,3,Real_Item4_Reward_Bversion,5,Acc,Real,4,6,5.5,2,5,4,5
95,2,19,2,4,5,3,Real_Item5_Reward_Bversion,4,Acc,Real,5,5,5,2,3,5,3
95,2,19,2,4,5,3,Real_Item6_Reward_Bversion,4,Acc,Real,6,6,5.5,2,5,5,5
95,2,19,2,4,5,3,Real_Item7_Reward_Bversion,5,Acc,Real,7,6,5.5,6,3,5,5
95,2,19,2,4,5,3,Real_Item8_Reward_Bversion,4,Acc,Real,8,3,4,5,2,5,5
95,2,19,2,4,5,3,Real_Item9_Reward_Bversion,3,Acc,Real,9,2,2,2,2,5,3
95,2,19,2,4,5,3,Fake_Item10_Reward_Bversion,5,Acc,Fake,10,1,1,2,5,3,3
95,2,19,2,4,5,3,Fake_Item11_Reward_Bversion,6,Acc,Fake,11,1,1,2,4,4,4
95,2,19,2,4,5,3,Fake_Item12_Reward_Bversion,4,Acc,Fake,12,1,4,4,4,3,4
95,2,19,2,4,5,3,Fake_Item13_Reward_Bversion,6,Acc,Fake,13,1,1,2,4,4,2
95,2,19,2,4,5,3,Fake_Item14_Reward_Bversion,2,Acc,Fake,14,4,4,3,4,4,3
95,2,19,2,4,5,3,Fake_Item15_Reward_Bversion,1,Acc,Fake,15,5,5,5,2,5,5
95,2,19,2,4,5,3,Fake_Item16_Reward_Bversion,6,Acc,Fake,16,1,1,5,2,5,2
95,2,19,2,4,5,3,Fake_Item17_Reward_Bversion,5,Acc,Fake,17,5,4.5,4,4,5,4
95,2,19,2,4,5,3,Fake_Item18_Reward_Bversion,6,Acc,Fake,18,3,2.5,2,3,5,3
96,1,23,2,5,1,5,Real_Item1_Reward_Aversion,3,Acc,Real,1,3,5,2,3,2,6
96,1,23,2,5,1,5,Real_Item2_Reward_Aversion,6,Acc,Real,2,1,4.5,2,1,1,5
96,1,23,2,5,1,5,Real_Item3_Reward_Aversion,6,Acc,Real,3,2,2,3,1,2,4
96,1,23,2,5,1,5,Real_Item4_Reward_Aversion,6,Acc,Real,4,1,3.5,2,3,1,4
96,1,23,2,5,1,5,Real_Item5_Reward_Aversion,1,Acc,Real,5,5,5,2,3,3,6
96,1,23,2,5,1,5,Real_Item6_Reward_Aversion,5,Acc,Real,6,1,5,2,1,1,4
96,1,23,2,5,1,5,Real_Item7_Reward_Aversion,6,Acc,Real,7,2,4.5,2,1,1,4
96,1,23,2,5,1,5,Real_Item8_Reward_Aversion,5,Acc,Real,8,2,3.5,2,5,4,4
96,1,23,2,5,1,5,Real_Item9_Reward_Aversion,6,Acc,Real,9,3,4,2,5,3,4
96,1,23,2,5,1,5,Fake_Item10_Reward_Aversion,2,Acc,Fake,10,1,2.5,2,5,2,5
96,1,23,2,5,1,5,Fake_Item11_Reward_Aversion,6,Acc,Fake,11,4,2.5,3,5,3,4
96,1,23,2,5,1,5,Fake_Item12_Reward_Aversion,2,Acc,Fake,12,2,3,2,2,2,5
96,1,23,2,5,1,5,Fake_Item13_Reward_Aversion,6,Acc,Fake,13,1,2.5,2,1,1,3
96,1,23,2,5,1,5,Fake_Item14_Reward_Aversion,2,Acc,Fake,14,4,4,5,1,5,5
96,1,23,2,5,1,5,Fake_Item15_Reward_Aversion,3,Acc,Fake,15,2,4,5,2,4,4
96,1,23,2,5,1,5,Fake_Item16_Reward_Aversion,6,Acc,Fake,16,1,1,2,4,4,2
96,1,23,2,5,1,5,Fake_Item17_Reward_Aversion,5,Acc,Fake,17,2,4,2,2,2,6
96,1,23,2,5,1,5,Fake_Item18_Reward_Aversion,6,Acc,Fake,18,3,2.5,5,1,2,4
97,2,22,2,4,2,2,Real_Item1_Reward_Bversion,3,Acc,Real,1,3,5.5,2,3,3,5
97,2,22,2,4,2,2,Real_Item2_Reward_Bversion,5,Acc,Real,2,3,4,3,5,3,5
97,2,22,2,4,2,2,Real_Item3_Reward_Bversion,1,Acc,Real,3,5,6,1,5,6,5
97,2,22,2,4,2,2,Real_Item4_Reward_Bversion,3,Acc,Real,4,5,5.5,2,4,3,4
97,2,22,2,4,2,2,Real_Item5_Reward_Bversion,1,Acc,Real,5,5,6,1,6,6,6
97,2,22,2,4,2,2,Real_Item6_Reward_Bversion,1,Acc,Real,6,5,5.5,1,5,3,5
97,2,22,2,4,2,2,Real_Item7_Reward_Bversion,2,Acc,Real,7,3,6,1,5,3,4
97,2,22,2,4,2,2,Real_Item8_Reward_Bversion,1,Acc,Real,8,5,6,1,5,5,5
97,2,22,2,4,2,2,Real_Item9_Reward_Bversion,2,Acc,Real,9,5,5,3,5,5,4
97,2,22,2,4,2,2,Fake_Item10_Reward_Bversion,3,Acc,Fake,10,1,3.5,3,5,2,4
97,2,22,2,4,2,2,Fake_Item11_Reward_Bversion,2,Acc,Fake,11,3,5.5,2,2,4,1
97,2,22,2,4,2,2,Fake_Item12_Reward_Bversion,1,Acc,Fake,12,4,5.5,1,6,4,6
97,2,22,2,4,2,2,Fake_Item13_Reward_Bversion,4,Acc,Fake,13,5,4.5,3,4,1,2
97,2,22,2,4,2,2,Fake_Item14_Reward_Bversion,5,Acc,Fake,14,1,3,1,4,1,3
97,2,22,2,4,2,2,Fake_Item15_Reward_Bversion,5,Acc,Fake,15,3,3.5,3,4,2,4
97,2,22,2,4,2,2,Fake_Item16_Reward_Bversion,4,Acc,Fake,16,2,3.5,4,4,5,5
97,2,22,2,4,2,2,Fake_Item17_Reward_Bversion,4,Acc,Fake,17,2,4,2,5,3,4
97,2,22,2,4,2,2,Fake_Item18_Reward_Bversion,6,Acc,Fake,18,1,1,1,5,3,1
98,1,18,2,4,1,4,Real_Item1_Reward_Aversion,1,Acc,Real,1,6,6,1,4,6,6
98,1,18,2,4,1,4,Real_Item2_Reward_Aversion,6,Acc,Real,2,6,4,5,5,2,6
98,1,18,2,4,1,4,Real_Item3_Reward_Aversion,6,Acc,Real,3,1,4.5,5,3,1,4
98,1,18,2,4,1,4,Real_Item4_Reward_Aversion,2,Acc,Real,4,6,6,1,4,6,6
98,1,18,2,4,1,4,Real_Item5_Reward_Aversion,4,Acc,Real,5,6,6,6,6,3,6
98,1,18,2,4,1,4,Real_Item6_Reward_Aversion,4,Acc,Real,6,6,6,4,5,4,6
98,1,18,2,4,1,4,Real_Item7_Reward_Aversion,1,Acc,Real,7,6,6,1,4,6,6
98,1,18,2,4,1,4,Real_Item8_Reward_Aversion,6,Acc,Real,8,1,3.5,4,4,4,4
98,1,18,2,4,1,4,Real_Item9_Reward_Aversion,6,Acc,Real,9,4,1.5,1,3,1,2
98,1,18,2,4,1,4,Fake_Item10_Reward_Aversion,1,Acc,Fake,10,6,1.5,4,6,1,4
98,1,18,2,4,1,4,Fake_Item11_Reward_Aversion,6,Acc,Fake,11,1,1,1,3,1,2
98,1,18,2,4,1,4,Fake_Item12_Reward_Aversion,1,Acc,Fake,12,6,5.5,6,6,6,2
98,1,18,2,4,1,4,Fake_Item13_Reward_Aversion,6,Acc,Fake,13,1,1,1,1,1,1
98,1,18,2,4,1,4,Fake_Item14_Reward_Aversion,6,Acc,Fake,14,1,2,6,1,6,6
98,1,18,2,4,1,4,Fake_Item15_Reward_Aversion,6,Acc,Fake,15,1,1,6,2,6,4
98,1,18,2,4,1,4,Fake_Item16_Reward_Aversion,1,Acc,Fake,16,1,3.5,6,3,6,4
98,1,18,2,4,1,4,Fake_Item17_Reward_Aversion,6,Acc,Fake,17,1,1,1,6,1,1
98,1,18,2,4,1,4,Fake_Item18_Reward_Aversion,1,Acc,Fake,18,5,3,6,6,6,3
99,2,23,2,5,1,6,Real_Item1_Reward_Bversion,2,Acc,Real,1,2,6,2,2,1,6
99,2,23,2,5,1,6,Real_Item2_Reward_Bversion,4,Acc,Real,2,1,3.5,5,1,1,6
99,2,23,2,5,1,6,Real_Item3_Reward_Bversion,2,Acc,Real,3,2,5,3,3,5,6
99,2,23,2,5,1,6,Real_Item4_Reward_Bversion,6,Acc,Real,4,1,4,5,2,1,4
99,2,23,2,5,1,6,Real_Item5_Reward_Bversion,1,Acc,Real,5,5,6,2,4,3,6
99,2,23,2,5,1,6,Real_Item6_Reward_Bversion,2,Acc,Real,6,2,6,1,4,1,6
99,2,23,2,5,1,6,Real_Item7_Reward_Bversion,1,Acc,Real,7,4,6,1,2,3,6
99,2,23,2,5,1,6,Real_Item8_Reward_Bversion,6,Acc,Real,8,1,1,1,1,1,1
99,2,23,2,5,1,6,Real_Item9_Reward_Bversion,5,Acc,Real,9,1,3,4,3,5,3
99,2,23,2,5,1,6,Fake_Item10_Reward_Bversion,1,Acc,Fake,10,6,6,1,5,1,6
99,2,23,2,5,1,6,Fake_Item11_Reward_Bversion,6,Acc,Fake,11,1,1.5,1,2,1,1
99,2,23,2,5,1,6,Fake_Item12_Reward_Bversion,6,Acc,Fake,12,1,2.5,6,2,4,3
99,2,23,2,5,1,6,Fake_Item13_Reward_Bversion,6,Acc,Fake,13,1,3,6,1,1,6
99,2,23,2,5,1,6,Fake_Item14_Reward_Bversion,6,Acc,Fake,14,1,1,1,1,1,1
99,2,23,2,5,1,6,Fake_Item15_Reward_Bversion,6,Acc,Fake,15,1,1,1,1,1,1
99,2,23,2,5,1,6,Fake_Item16_Reward_Bversion,6,Acc,Fake,16,1,1,1,1,6,1
99,2,23,2,5,1,6,Fake_Item17_Reward_Bversion,6,Acc,Fake,17,1,1,1,1,2,6
99,2,23,2,5,1,6,Fake_Item18_Reward_Bversion,4,Acc,Fake,18,3,3,6,4,6,3
101,1,22,2,4,2,2,Real_Item1_Reward_Aversion,1,Acc,Real,1,6,5,5,1,3,6
101,1,22,2,4,2,2,Real_Item2_Reward_Aversion,1,Acc,Real,2,6,4,5,2,1,5
101,1,22,2,4,2,2,Real_Item3_Reward_Aversion,5,Acc,Real,3,3,4.5,4,5,2,5
101,1,22,2,4,2,2,Real_Item4_Reward_Aversion,5,Acc,Real,4,3,3.5,5,2,2,6
101,1,22,2,4,2,2,Real_Item5_Reward_Aversion,6,Acc,Real,5,2,3,1,5,3,2
101,1,22,2,4,2,2,Real_Item6_Reward_Aversion,3,Acc,Real,6,4,4.5,3,4,2,4
101,1,22,2,4,2,2,Real_Item7_Reward_Aversion,6,Acc,Real,7,2,5,3,1,2,6
101,1,22,2,4,2,2,Real_Item8_Reward_Aversion,4,Acc,Real,8,2,3,4,4,5,3
101,1,22,2,4,2,2,Real_Item9_Reward_Aversion,1,Acc,Real,9,6,4.5,5,3,2,5
101,1,22,2,4,2,2,Fake_Item10_Reward_Aversion,1,Acc,Fake,10,4,2,2,5,2,3
101,1,22,2,4,2,2,Fake_Item11_Reward_Aversion,1,Acc,Fake,11,5,4,5,3,2,5
101,1,22,2,4,2,2,Fake_Item12_Reward_Aversion,6,Acc,Fake,12,1,1.5,2,5,4,1
101,1,22,2,4,2,2,Fake_Item13_Reward_Aversion,5,Acc,Fake,13,4,2.5,5,2,3,4
101,1,22,2,4,2,2,Fake_Item14_Reward_Aversion,5,Acc,Fake,14,3,3.5,4,3,2,5
101,1,22,2,4,2,2,Fake_Item15_Reward_Aversion,3,Acc,Fake,15,4,4,4,4,2,5
101,1,22,2,4,2,2,Fake_Item16_Reward_Aversion,6,Acc,Fake,16,1,2,2,4,5,1
101,1,22,2,4,2,2,Fake_Item17_Reward_Aversion,6,Acc,Fake,17,1,1,3,4,1,1
101,1,22,2,4,2,2,Fake_Item18_Reward_Aversion,6,Acc,Fake,18,1,2.5,2,4,2,1
102,2,28,1,4,3,3,Real_Item1_Reward_Bversion,4,Acc,Real,1,2,3,2,4,3,3
102,2,28,1,4,3,3,Real_Item2_Reward_Bversion,3,Acc,Real,2,5,2,5,4,5,3
102,2,28,1,4,3,3,Real_Item3_Reward_Bversion,5,Acc,Real,3,5,3,4,5,5,3
102,2,28,1,4,3,3,Real_Item4_Reward_Bversion,3,Acc,Real,4,1,2,4,5,4,3
102,2,28,1,4,3,3,Real_Item5_Reward_Bversion,6,Acc,Real,5,6,4.5,5,4,4,4
102,2,28,1,4,3,3,Real_Item6_Reward_Bversion,5,Acc,Real,6,5,3.5,3,3,5,4
102,2,28,1,4,3,3,Real_Item7_Reward_Bversion,5,Acc,Real,7,2,2.5,2,2,2,4
102,2,28,1,4,3,3,Real_Item8_Reward_Bversion,5,Acc,Real,8,4,4.5,2,2,5,3
102,2,28,1,4,3,3,Real_Item9_Reward_Bversion,5,Acc,Real,9,3,4.5,3,3,2,4
102,2,28,1,4,3,3,Fake_Item10_Reward_Bversion,6,Acc,Fake,10,6,5.5,4,4,5,3
102,2,28,1,4,3,3,Fake_Item11_Reward_Bversion,5,Acc,Fake,11,4,4,5,5,4,3
102,2,28,1,4,3,3,Fake_Item12_Reward_Bversion,3,Acc,Fake,12,1,1.5,4,3,4,5
102,2,28,1,4,3,3,Fake_Item13_Reward_Bversion,6,Acc,Fake,13,3,3,2,3,4,4
102,2,28,1,4,3,3,Fake_Item14_Reward_Bversion,2,Acc,Fake,14,2,3,4,4,5,3
102,2,28,1,4,3,3,Fake_Item15_Reward_Bversion,4,Acc,Fake,15,5,2.5,5,5,4,2
102,2,28,1,4,3,3,Fake_Item16_Reward_Bversion,5,Acc,Fake,16,2,2,2,4,3,4
102,2,28,1,4,3,3,Fake_Item17_Reward_Bversion,5,Acc,Fake,17,3,2,4,5,4,3
102,2,28,1,4,3,3,Fake_Item18_Reward_Bversion,5,Acc,Fake,18,5,3,3,3,2,5
103,1,21,2,4,1,3,Real_Item1_Reward_Aversion,5,Acc,Real,1,5,2,3,3,2,4
103,1,21,2,4,1,3,Real_Item2_Reward_Aversion,6,Acc,Real,2,6,1,6,5,2,3
103,1,21,2,4,1,3,Real_Item3_Reward_Aversion,6,Acc,Real,3,6,4,3,2,3,4
103,1,21,2,4,1,3,Real_Item4_Reward_Aversion,6,Acc,Real,4,6,3,2,2,4,5
103,1,21,2,4,1,3,Real_Item5_Reward_Aversion,5,Acc,Real,5,5,2.5,5,4,3,4
103,1,21,2,4,1,3,Real_Item6_Reward_Aversion,5,Acc,Real,6,5,3,5,3,4,4
103,1,21,2,4,1,3,Real_Item7_Reward_Aversion,6,Acc,Real,7,5,2,5,4,3,4
103,1,21,2,4,1,3,Real_Item8_Reward_Aversion,4,Acc,Real,8,5,4,3,2,3,4
103,1,21,2,4,1,3,Real_Item9_Reward_Aversion,6,Acc,Real,9,6,1,5,1,1,4
103,1,21,2,4,1,3,Fake_Item10_Reward_Aversion,5,Acc,Fake,10,5,3,4,3,2,4
103,1,21,2,4,1,3,Fake_Item11_Reward_Aversion,5,Acc,Fake,11,6,3,4,4,2,3
103,1,21,2,4,1,3,Fake_Item12_Reward_Aversion,4,Acc,Fake,12,6,2,2,3,3,4
103,1,21,2,4,1,3,Fake_Item13_Reward_Aversion,5,Acc,Fake,13,6,3,4,4,2,2
